GraphName,Seed,Nodes,Edges,Conflicts,Density,ConflictProbability,IsConnected
G50_D0.40_C0.20,10,50,490,245,0.4,0.2,True
G50_D0.60_C0.05,1,50,735,72,0.6,0.05,True
G50_D0.60_C0.05,2,50,735,64,0.6,0.05,True
G50_D0.60_C0.05,3,50,735,62,0.6,0.05,True
G50_D0.60_C0.05,4,50,735,61,0.6,0.05,True
G50_D0.60_C0.05,5,50,735,52,0.6,0.05,True
G50_D0.60_C0.05,6,50,735,58,0.6,0.05,True
G50_D0.60_C0.05,7,50,735,62,0.6,0.05,True
G50_D0.60_C0.05,8,50,735,50,0.6,0.05,True
G50_D0.60_C0.05,9,50,735,57,0.6,0.05,True
G50_D0.60_C0.05,10,50,735,69,0.6,0.05,True
G50_D0.60_C0.10,1,50,735,132,0.6,0.1,True
G50_D0.60_C0.10,2,50,735,137,0.6,0.1,True
G50_D0.60_C0.10,3,50,735,119,0.6,0.1,True
G50_D0.60_C0.10,4,50,735,124,0.6,0.1,True
G50_D0.60_C0.10,5,50,735,104,0.6,0.1,True
G50_D0.60_C0.10,6,50,735,108,0.6,0.1,True
G50_D0.60_C0.10,7,50,735,122,0.6,0.1,True
G50_D0.60_C0.10,8,50,735,117,0.6,0.1,True
G50_D0.60_C0.10,9,50,735,113,0.6,0.1,True
G50_D0.60_C0.10,10,50,735,132,0.6,0.1,True
G50_D0.60_C0.20,1,50,735,254,0.6,0.2,True
G50_D0.60_C0.20,2,50,735,288,0.6,0.2,True
G50_D0.60_C0.20,3,50,735,253,0.6,0.2,True
G50_D0.60_C0.20,4,50,735,239,0.6,0.2,True
G50_D0.60_C0.20,5,50,735,239,0.6,0.2,True
G50_D0.60_C0.20,6,50,735,237,0.6,0.2,True
G50_D0.60_C0.20,7,50,735,271,0.6,0.2,True
G50_D0.60_C0.20,8,50,735,233,0.6,0.2,True
G50_D0.60_C0.20,9,50,735,237,0.6,0.2,True
G50_D0.60_C0.20,10,50,735,249,0.6,0.2,True
G100_D0.20_C0.05,1,100,990,287,0.2,0.05,True
G100_D0.20_C0.05,2,100,990,233,0.2,0.05,True
G100_D0.20_C0.05,3,100,990,261,0.2,0.05,True
G100_D0.20_C0.05,4,100,990,242,0.2,0.05,True
G100_D0.20_C0.05,5,100,990,260,0.2,0.05,True
G100_D0.20_C0.05,6,100,990,259,0.2,0.05,True
G100_D0.20_C0.05,7,100,990,245,0.2,0.05,True
G100_D0.20_C0.05,8,100,990,228,0.2,0.05,True
G100_D0.20_C0.05,9,100,990,246,0.2,0.05,True
G100_D0.20_C0.05,10,100,990,247,0.2,0.05,True
G100_D0.20_C0.10,1,100,990,550,0.2,0.1,True
G100_D0.20_C0.10,2,100,990,502,0.2,0.1,True
G100_D0.20_C0.10,3,100,990,508,0.2,0.1,True
G100_D0.20_C0.10,4,100,990,474,0.2,0.1,True
G100_D0.20_C0.10,5,100,990,511,0.2,0.1,True
G100_D0.20_C0.10,6,100,990,483,0.2,0.1,True
G100_D0.20_C0.10,7,100,990,505,0.2,0.1,True
G100_D0.20_C0.10,8,100,990,478,0.2,0.1,True
G100_D0.20_C0.10,9,100,990,459,0.2,0.1,True
G100_D0.20_C0.10,10,100,990,513,0.2,0.1,True
G100_D0.20_C0.20,1,100,990,1049,0.2,0.2,True
G100_D0.20_C0.20,2,100,990,1031,0.2,0.2,True
G100_D0.20_C0.20,3,100,990,1023,0.2,0.2,True
G100_D0.20_C0.20,4,100,990,951,0.2,0.2,True
G100_D0.20_C0.20,5,100,990,1002,0.2,0.2,True
G100_D0.20_C0.20,6,100,990,975,0.2,0.2,True
G100_D0.20_C0.20,7,100,990,1037,0.2,0.2,True
G100_D0.20_C0.20,8,100,990,978,0.2,0.2,True
G100_D0.20_C0.20,9,100,990,1005,0.2,0.2,True
G100_D0.20_C0.20,10,100,990,990,0.2,0.2,True
G100_D0.40_C0.05,1,100,1980,251,0.4,0.05,True
G100_D0.40_C0.05,2,100,1980,226,0.4,0.05,True
G100_D0.40_C0.05,3,100,1980,252,0.4,0.05,True
G100_D0.40_C0.05,4,100,1980,247,0.4,0.05,True
G100_D0.40_C0.05,5,100,1980,256,0.4,0.05,True
G100_D0.40_C0.05,6,100,1980,267,0.4,0.05,True
G100_D0.40_C0.05,7,100,1980,234,0.4,0.05,True
G100_D0.40_C0.05,8,100,1980,225,0.4,0.05,True
G100_D0.40_C0.05,9,100,1980,268,0.4,0.05,True
G100_D0.40_C0.05,10,100,1980,262,0.4,0.05,True
G100_D0.40_C0.10,1,100,1980,508,0.4,0.1,True
G100_D0.40_C0.10,2,100,1980,482,0.4,0.1,True
G100_D0.40_C0.10,3,100,1980,502,0.4,0.1,True
G100_D0.40_C0.10,4,100,1980,466,0.4,0.1,True
G100_D0.40_C0.10,5,100,1980,515,0.4,0.1,True
G100_D0.40_C0.10,6,100,1980,506,0.4,0.1,True
G100_D0.40_C0.10,7,100,1980,496,0.4,0.1,True
G100_D0.40_C0.10,8,100,1980,460,0.4,0.1,True
G100_D0.40_C0.10,9,100,1980,477,0.4,0.1,True
G100_D0.40_C0.10,10,100,1980,491,0.4,0.1,True
G100_D0.40_C0.20,1,100,1980,989,0.4,0.2,True
G100_D0.40_C0.20,2,100,1980,950,0.4,0.2,True
G100_D0.40_C0.20,3,100,1980,987,0.4,0.2,True
G100_D0.40_C0.20,4,100,1980,957,0.4,0.2,True
G100_D0.40_C0.20,5,100,1980,985,0.4,0.2,True
G100_D0.40_C0.20,6,100,1980,995,0.4,0.2,True
G100_D0.40_C0.20,7,100,1980,995,0.4,0.2,True
G100_D0.40_C0.20,8,100,1980,969,0.4,0.2,True
G100_D0.40_C0.20,9,100,1980,979,0.4,0.2,True
G100_D0.40_C0.20,10,100,1980,1001,0.4,0.2,True
G100_D0.60_C0.05,1,100,2970,231,0.6,0.05,True
G100_D0.60_C0.05,2,100,2970,222,0.6,0.05,True
G100_D0.60_C0.05,3,100,2970,243,0.6,0.05,True
G100_D0.60_C0.05,4,100,2970,250,0.6,0.05,True
G100_D0.60_C0.05,5,100,2970,249,0.6,0.05,True
G100_D0.60_C0.05,6,100,2970,224,0.6,0.05,True
G100_D0.60_C0.05,7,100,2970,232,0.6,0.05,True
G100_D0.60_C0.05,8,100,2970,196,0.6,0.05,True
G100_D0.60_C0.05,9,100,2970,246,0.6,0.05,True
G100_D0.60_C0.05,10,100,2970,245,0.6,0.05,True
G100_D0.60_C0.10,1,100,2970,475,0.6,0.1,True
G100_D0.60_C0.10,2,100,2970,487,0.6,0.1,True
G100_D0.60_C0.10,3,100,2970,514,0.6,0.1,True
G100_D0.60_C0.10,4,100,2970,466,0.6,0.1,True
G100_D0.60_C0.10,5,100,2970,517,0.6,0.1,True
G100_D0.60_C0.10,6,100,2970,470,0.6,0.1,True
G100_D0.60_C0.10,7,100,2970,476,0.6,0.1,True
G100_D0.60_C0.10,8,100,2970,455,0.6,0.1,True
G100_D0.60_C0.10,9,100,2970,472,0.6,0.1,True
G100_D0.60_C0.10,10,100,2970,488,0.6,0.1,True
G100_D0.60_C0.20,1,100,2970,978,0.6,0.2,True
G100_D0.60_C0.20,2,100,2970,967,0.6,0.2,True
G100_D0.60_C0.20,3,100,2970,1029,0.6,0.2,True
G100_D0.60_C0.20,4,100,2970,972,0.6,0.2,True
G100_D0.60_C0.20,5,100,2970,1057,0.6,0.2,True
G100_D0.60_C0.20,6,100,2970,959,0.6,0.2,True
G100_D0.60_C0.20,7,100,2970,973,0.6,0.2,True
G100_D0.60_C0.20,8,100,2970,949,0.6,0.2,True
G100_D0.60_C0.20,9,100,2970,979,0.6,0.2,True
G100_D0.60_C0.20,10,100,2970,967,0.6,0.2,True
G200_D0.20_C0.05,1,200,3980,1010,0.2,0.05,True
G200_D0.20_C0.05,2,200,3980,967,0.2,0.05,True
G200_D0.20_C0.05,3,200,3980,953,0.2,0.05,True
G200_D0.20_C0.05,4,200,3980,986,0.2,0.05,True
G200_D0.20_C0.05,5,200,3980,1040,0.2,0.05,True
G200_D0.20_C0.05,6,200,3980,971,0.2,0.05,True
G200_D0.20_C0.05,7,200,3980,986,0.2,0.05,True
G200_D0.20_C0.05,8,200,3980,915,0.2,0.05,True
G200_D0.20_C0.05,9,200,3980,1059,0.2,0.05,True
G200_D0.20_C0.05,10,200,3980,943,0.2,0.05,True
G200_D0.20_C0.10,1,200,3980,2033,0.2,0.1,True
G200_D0.20_C0.10,2,200,3980,2007,0.2,0.1,True
G200_D0.20_C0.10,3,200,3980,1967,0.2,0.1,True
G200_D0.20_C0.10,4,200,3980,1909,0.2,0.1,True
G200_D0.20_C0.10,5,200,3980,2060,0.2,0.1,True
G200_D0.20_C0.10,6,200,3980,1969,0.2,0.1,True
G200_D0.20_C0.10,7,200,3980,1993,0.2,0.1,True
G200_D0.20_C0.10,8,200,3980,1956,0.2,0.1,True
G200_D0.20_C0.10,9,200,3980,2036,0.2,0.1,True
G200_D0.20_C0.10,10,200,3980,1914,0.2,0.1,True
G200_D0.20_C0.20,1,200,3980,3985,0.2,0.2,True
G200_D0.20_C0.20,2,200,3980,3980,0.2,0.2,True
G200_D0.20_C0.20,3,200,3980,3971,0.2,0.2,True
G200_D0.20_C0.20,4,200,3980,3946,0.2,0.2,True
G200_D0.20_C0.20,5,200,3980,4163,0.2,0.2,True
G200_D0.20_C0.20,6,200,3980,3877,0.2,0.2,True
G200_D0.20_C0.20,7,200,3980,3986,0.2,0.2,True
G200_D0.20_C0.20,8,200,3980,3912,0.2,0.2,True
G200_D0.20_C0.20,9,200,3980,4004,0.2,0.2,True
G200_D0.20_C0.20,10,200,3980,3891,0.2,0.2,True
G200_D0.40_C0.05,1,200,7960,1034,0.4,0.05,True
G200_D0.40_C0.05,2,200,7960,954,0.4,0.05,True
G200_D0.40_C0.05,3,200,7960,977,0.4,0.05,True
G200_D0.40_C0.05,4,200,7960,1006,0.4,0.05,True
G200_D0.40_C0.05,5,200,7960,1011,0.4,0.05,True
G200_D0.40_C0.05,6,200,7960,959,0.4,0.05,True
G200_D0.40_C0.05,7,200,7960,997,0.4,0.05,True
G200_D0.40_C0.05,8,200,7960,992,0.4,0.05,True
G200_D0.40_C0.05,9,200,7960,1033,0.4,0.05,True
G200_D0.40_C0.05,10,200,7960,952,0.4,0.05,True
G200_D0.40_C0.10,1,200,7960,2052,0.4,0.1,True
G200_D0.40_C0.10,2,200,7960,1918,0.4,0.1,True
G200_D0.40_C0.10,3,200,7960,1986,0.4,0.1,True
G200_D0.40_C0.10,4,200,7960,2001,0.4,0.1,True
G200_D0.40_C0.10,5,200,7960,2030,0.4,0.1,True
G200_D0.40_C0.10,6,200,7960,1977,0.4,0.1,True
G200_D0.40_C0.10,7,200,7960,1971,0.4,0.1,True
G200_D0.40_C0.10,8,200,7960,2000,0.4,0.1,True
G200_D0.40_C0.10,9,200,7960,2045,0.4,0.1,True
G200_D0.40_C0.10,10,200,7960,1941,0.4,0.1,True
G200_D0.40_C0.20,1,200,7960,3993,0.4,0.2,True
G200_D0.40_C0.20,2,200,7960,3897,0.4,0.2,True
G200_D0.40_C0.20,3,200,7960,3945,0.4,0.2,True
G200_D0.40_C0.20,4,200,7960,4069,0.4,0.2,True
G200_D0.40_C0.20,5,200,7960,4038,0.4,0.2,True
G200_D0.40_C0.20,6,200,7960,3958,0.4,0.2,True
G200_D0.40_C0.20,7,200,7960,4000,0.4,0.2,True
G200_D0.40_C0.20,8,200,7960,4025,0.4,0.2,True
G200_D0.40_C0.20,9,200,7960,3974,0.4,0.2,True
G200_D0.40_C0.20,10,200,7960,3951,0.4,0.2,True
G200_D0.60_C0.05,1,200,11940,975,0.6,0.05,True
G200_D0.60_C0.05,2,200,11940,974,0.6,0.05,True
G200_D0.60_C0.05,3,200,11940,969,0.6,0.05,True
G200_D0.60_C0.05,4,200,11940,1020,0.6,0.05,True
G200_D0.60_C0.05,5,200,11940,1004,0.6,0.05,True
G200_D0.60_C0.05,6,200,11940,1008,0.6,0.05,True
G200_D0.60_C0.05,7,200,11940,1018,0.6,0.05,True
G200_D0.60_C0.05,8,200,11940,949,0.6,0.05,True
G200_D0.60_C0.05,9,200,11940,1004,0.6,0.05,True
G200_D0.60_C0.05,10,200,11940,976,0.6,0.05,True
G200_D0.60_C0.10,1,200,11940,1963,0.6,0.1,True
G200_D0.60_C0.10,2,200,11940,1972,0.6,0.1,True
G200_D0.60_C0.10,3,200,11940,1970,0.6,0.1,True
G200_D0.60_C0.10,4,200,11940,1980,0.6,0.1,True
G200_D0.60_C0.10,5,200,11940,2001,0.6,0.1,True
G200_D0.60_C0.10,6,200,11940,2005,0.6,0.1,True
G200_D0.60_C0.10,7,200,11940,2004,0.6,0.1,True
G200_D0.60_C0.10,8,200,11940,1893,0.6,0.1,True
G200_D0.60_C0.10,9,200,11940,1999,0.6,0.1,True
G200_D0.60_C0.10,10,200,11940,1967,0.6,0.1,True
G200_D0.60_C0.20,1,200,11940,3987,0.6,0.2,True
G200_D0.60_C0.20,2,200,11940,3964,0.6,0.2,True
G200_D0.60_C0.20,3,200,11940,3961,0.6,0.2,True
G200_D0.60_C0.20,4,200,11940,3958,0.6,0.2,True
G200_D0.60_C0.20,5,200,11940,3932,0.6,0.2,True
G200_D0.60_C0.20,6,200,11940,3995,0.6,0.2,True
G200_D0.60_C0.20,7,200,11940,4026,0.6,0.2,True
G200_D0.60_C0.20,8,200,11940,3891,0.6,0.2,True
G200_D0.60_C0.20,9,200,11940,4020,0.6,0.2,True
G200_D0.60_C0.20,10,200,11940,3928,0.6,0.2,True
