GraphName,Seed,Nodes,Edges,Conflicts,Density,ConflictProbability,IsConnected
G10_D0.40_C0.20,7,10,18,13,0.4,0.2,True
G10_D0.40_C0.20,8,10,18,11,0.4,0.2,True
G10_D0.40_C0.20,9,10,18,9,0.4,0.2,True
G10_D0.40_C0.20,10,10,18,14,0.4,0.2,True
G10_D0.40_C0.30,1,10,18,14,0.4,0.3,True
G10_D0.40_C0.30,2,10,18,14,0.4,0.3,True
G10_D0.40_C0.30,3,10,18,12,0.4,0.3,True
G10_D0.40_C0.30,4,10,18,12,0.4,0.3,True
G10_D0.40_C0.30,5,10,18,17,0.4,0.3,True
G10_D0.40_C0.30,6,10,18,14,0.4,0.3,True
G10_D0.40_C0.30,7,10,18,15,0.4,0.3,True
G10_D0.40_C0.30,8,10,18,14,0.4,0.3,True
G10_D0.40_C0.30,9,10,18,13,0.4,0.3,True
G10_D0.40_C0.30,10,10,18,19,0.4,0.3,True
G10_D0.60_C0.10,1,10,27,5,0.6,0.1,True
G10_D0.60_C0.10,2,10,27,3,0.6,0.1,True
G10_D0.60_C0.10,3,10,27,6,0.6,0.1,True
G10_D0.60_C0.10,4,10,27,8,0.6,0.1,True
G10_D0.60_C0.10,5,10,27,7,0.6,0.1,True
G10_D0.60_C0.10,6,10,27,4,0.6,0.1,True
G10_D0.60_C0.10,7,10,27,3,0.6,0.1,True
G10_D0.60_C0.10,8,10,27,4,0.6,0.1,True
G10_D0.60_C0.10,9,10,27,4,0.6,0.1,True
G10_D0.60_C0.10,10,10,27,5,0.6,0.1,True
G10_D0.60_C0.20,1,10,27,11,0.6,0.2,True
G10_D0.60_C0.20,2,10,27,6,0.6,0.2,True
G10_D0.60_C0.20,3,10,27,12,0.6,0.2,True
G10_D0.60_C0.20,4,10,27,10,0.6,0.2,True
G10_D0.60_C0.20,5,10,27,11,0.6,0.2,True
G10_D0.60_C0.20,6,10,27,13,0.6,0.2,True
G10_D0.60_C0.20,7,10,27,9,0.6,0.2,True
G10_D0.60_C0.20,8,10,27,11,0.6,0.2,True
G10_D0.60_C0.20,9,10,27,5,0.6,0.2,True
G10_D0.60_C0.20,10,10,27,10,0.6,0.2,True
G10_D0.60_C0.30,1,10,27,13,0.6,0.3,True
G10_D0.60_C0.30,2,10,27,10,0.6,0.3,True
G10_D0.60_C0.30,3,10,27,18,0.6,0.3,True
G10_D0.60_C0.30,4,10,27,13,0.6,0.3,True
G10_D0.60_C0.30,5,10,27,18,0.6,0.3,True
G10_D0.60_C0.30,6,10,27,14,0.6,0.3,True
G10_D0.60_C0.30,7,10,27,14,0.6,0.3,True
G10_D0.60_C0.30,8,10,27,16,0.6,0.3,True
G10_D0.60_C0.30,9,10,27,14,0.6,0.3,True
G10_D0.60_C0.30,10,10,27,12,0.6,0.3,True
G20_D0.20_C0.10,1,20,38,22,0.2,0.1,True
G20_D0.20_C0.10,2,20,38,16,0.2,0.1,True
G20_D0.20_C0.10,3,20,38,15,0.2,0.1,True
G20_D0.20_C0.10,4,20,38,21,0.2,0.1,True
G20_D0.20_C0.10,5,20,38,25,0.2,0.1,True
G20_D0.20_C0.10,6,20,38,20,0.2,0.1,True
G20_D0.20_C0.10,7,20,38,23,0.2,0.1,True
G20_D0.20_C0.10,8,20,38,20,0.2,0.1,True
G20_D0.20_C0.10,9,20,38,15,0.2,0.1,True
G20_D0.20_C0.10,10,20,38,23,0.2,0.1,True
G20_D0.20_C0.20,1,20,38,44,0.2,0.2,True
G20_D0.20_C0.20,2,20,38,32,0.2,0.2,True
G20_D0.20_C0.20,3,20,38,35,0.2,0.2,True
G20_D0.20_C0.20,4,20,38,35,0.2,0.2,True
G20_D0.20_C0.20,5,20,38,46,0.2,0.2,True
G20_D0.20_C0.20,6,20,38,43,0.2,0.2,True
G20_D0.20_C0.20,7,20,38,49,0.2,0.2,True
G20_D0.20_C0.20,8,20,38,39,0.2,0.2,True
G20_D0.20_C0.20,9,20,38,29,0.2,0.2,True
G20_D0.20_C0.20,10,20,38,38,0.2,0.2,True
G20_D0.20_C0.30,1,20,38,62,0.2,0.3,True
G20_D0.20_C0.30,2,20,38,53,0.2,0.3,True
G20_D0.20_C0.30,3,20,38,51,0.2,0.3,True
G20_D0.20_C0.30,4,20,38,48,0.2,0.3,True
G20_D0.20_C0.30,5,20,38,66,0.2,0.3,True
G20_D0.20_C0.30,6,20,38,61,0.2,0.3,True
G20_D0.20_C0.30,7,20,38,64,0.2,0.3,True
G20_D0.20_C0.30,8,20,38,65,0.2,0.3,True
G20_D0.20_C0.30,9,20,38,47,0.2,0.3,True
G20_D0.20_C0.30,10,20,38,58,0.2,0.3,True
G20_D0.40_C0.10,1,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,2,20,76,15,0.4,0.1,True
G20_D0.40_C0.10,3,20,76,19,0.4,0.1,True
G20_D0.40_C0.10,4,20,76,20,0.4,0.1,True
G20_D0.40_C0.10,5,20,76,16,0.4,0.1,True
G20_D0.40_C0.10,6,20,76,15,0.4,0.1,True
G20_D0.40_C0.10,7,20,76,21,0.4,0.1,True
G20_D0.40_C0.10,8,20,76,17,0.4,0.1,True
G20_D0.40_C0.10,9,20,76,15,0.4,0.1,True
G20_D0.40_C0.10,10,20,76,20,0.4,0.1,True
G20_D0.40_C0.20,1,20,76,44,0.4,0.2,True
G20_D0.40_C0.20,2,20,76,35,0.4,0.2,True
G20_D0.40_C0.20,3,20,76,40,0.4,0.2,True
G20_D0.40_C0.20,4,20,76,39,0.4,0.2,True
G20_D0.40_C0.20,5,20,76,29,0.4,0.2,True
G20_D0.40_C0.20,6,20,76,37,0.4,0.2,True
G20_D0.40_C0.20,7,20,76,50,0.4,0.2,True
G20_D0.40_C0.20,8,20,76,28,0.4,0.2,True
G20_D0.40_C0.20,9,20,76,32,0.4,0.2,True
G20_D0.40_C0.20,10,20,76,41,0.4,0.2,True
G20_D0.40_C0.30,1,20,76,63,0.4,0.3,True
G20_D0.40_C0.30,2,20,76,46,0.4,0.3,True
G20_D0.40_C0.30,3,20,76,54,0.4,0.3,True
G20_D0.40_C0.30,4,20,76,54,0.4,0.3,True
G20_D0.40_C0.30,5,20,76,49,0.4,0.3,True
G20_D0.40_C0.30,6,20,76,57,0.4,0.3,True
G20_D0.40_C0.30,7,20,76,66,0.4,0.3,True
G20_D0.40_C0.30,8,20,76,51,0.4,0.3,True
G20_D0.40_C0.30,9,20,76,43,0.4,0.3,True
G20_D0.40_C0.30,10,20,76,60,0.4,0.3,True
G20_D0.60_C0.10,1,20,114,14,0.6,0.1,True
G20_D0.60_C0.10,2,20,114,18,0.6,0.1,True
G20_D0.60_C0.10,3,20,114,20,0.6,0.1,True
G20_D0.60_C0.10,4,20,114,19,0.6,0.1,True
G20_D0.60_C0.10,5,20,114,18,0.6,0.1,True
G20_D0.60_C0.10,6,20,114,16,0.6,0.1,True
G20_D0.60_C0.10,7,20,114,19,0.6,0.1,True
G20_D0.60_C0.10,8,20,114,21,0.6,0.1,True
G20_D0.60_C0.10,9,20,114,21,0.6,0.1,True
G20_D0.60_C0.10,10,20,114,20,0.6,0.1,True
G20_D0.60_C0.20,1,20,114,29,0.6,0.2,True
G20_D0.60_C0.20,2,20,114,40,0.6,0.2,True
G20_D0.60_C0.20,3,20,114,40,0.6,0.2,True
G20_D0.60_C0.20,4,20,114,39,0.6,0.2,True
G20_D0.60_C0.20,5,20,114,34,0.6,0.2,True
G20_D0.60_C0.20,6,20,114,36,0.6,0.2,True
G20_D0.60_C0.20,7,20,114,44,0.6,0.2,True
G20_D0.60_C0.20,8,20,114,40,0.6,0.2,True
G20_D0.60_C0.20,9,20,114,42,0.6,0.2,True
G20_D0.60_C0.20,10,20,114,33,0.6,0.2,True
G20_D0.60_C0.30,1,20,114,50,0.6,0.3,True
G20_D0.60_C0.30,2,20,114,57,0.6,0.3,True
G20_D0.60_C0.30,3,20,114,63,0.6,0.3,True
G20_D0.60_C0.30,4,20,114,61,0.6,0.3,True
G20_D0.60_C0.30,5,20,114,58,0.6,0.3,True
G20_D0.60_C0.30,6,20,114,51,0.6,0.3,True
G20_D0.60_C0.30,7,20,114,64,0.6,0.3,True
G20_D0.60_C0.30,8,20,114,62,0.6,0.3,True
G20_D0.60_C0.30,9,20,114,61,0.6,0.3,True
G20_D0.60_C0.30,10,20,114,60,0.6,0.3,True
G50_D0.20_C0.10,1,50,245,117,0.2,0.1,True
G50_D0.20_C0.10,2,50,245,109,0.2,0.1,True
G50_D0.20_C0.10,3,50,245,127,0.2,0.1,True
G50_D0.20_C0.10,4,50,245,114,0.2,0.1,True
G50_D0.20_C0.10,5,50,245,128,0.2,0.1,True
G50_D0.20_C0.10,6,50,245,120,0.2,0.1,True
G50_D0.20_C0.10,7,50,245,111,0.2,0.1,True
G50_D0.20_C0.10,8,50,245,114,0.2,0.1,True
G50_D0.20_C0.10,9,50,245,126,0.2,0.1,True
G50_D0.20_C0.10,10,50,245,113,0.2,0.1,True
G50_D0.20_C0.20,1,50,245,233,0.2,0.2,True
G50_D0.20_C0.20,2,50,245,232,0.2,0.2,True
G50_D0.20_C0.20,3,50,245,250,0.2,0.2,True
G50_D0.20_C0.20,4,50,245,247,0.2,0.2,True
G50_D0.20_C0.20,5,50,245,228,0.2,0.2,True
G50_D0.20_C0.20,6,50,245,249,0.2,0.2,True
G50_D0.20_C0.20,7,50,245,252,0.2,0.2,True
G50_D0.20_C0.20,8,50,245,247,0.2,0.2,True
G50_D0.20_C0.20,9,50,245,242,0.2,0.2,True
G50_D0.20_C0.20,10,50,245,222,0.2,0.2,True
G50_D0.20_C0.30,1,50,245,353,0.2,0.3,True
G50_D0.20_C0.30,2,50,245,366,0.2,0.3,True
G50_D0.20_C0.30,3,50,245,363,0.2,0.3,True
G50_D0.20_C0.30,4,50,245,356,0.2,0.3,True
G50_D0.20_C0.30,5,50,245,361,0.2,0.3,True
G50_D0.20_C0.30,6,50,245,372,0.2,0.3,True
G50_D0.20_C0.30,7,50,245,363,0.2,0.3,True
G50_D0.20_C0.30,8,50,245,377,0.2,0.3,True
G50_D0.20_C0.30,9,50,245,369,0.2,0.3,True
G50_D0.20_C0.30,10,50,245,368,0.2,0.3,True
G50_D0.40_C0.10,1,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,2,50,490,129,0.4,0.1,True
G50_D0.40_C0.10,3,50,490,131,0.4,0.1,True
G50_D0.40_C0.10,4,50,490,115,0.4,0.1,True
G50_D0.40_C0.10,5,50,490,114,0.4,0.1,True
G50_D0.40_C0.10,6,50,490,126,0.4,0.1,True
G50_D0.40_C0.10,7,50,490,130,0.4,0.1,True
G50_D0.40_C0.10,8,50,490,95,0.4,0.1,True
G50_D0.40_C0.10,9,50,490,128,0.4,0.1,True
G50_D0.40_C0.10,10,50,490,123,0.4,0.1,True
G50_D0.40_C0.20,1,50,490,236,0.4,0.2,True
G50_D0.40_C0.20,2,50,490,248,0.4,0.2,True
G50_D0.40_C0.20,3,50,490,256,0.4,0.2,True
G50_D0.40_C0.20,4,50,490,257,0.4,0.2,True
G50_D0.40_C0.20,5,50,490,237,0.4,0.2,True
G50_D0.40_C0.20,6,50,490,251,0.4,0.2,True
G50_D0.40_C0.20,7,50,490,268,0.4,0.2,True
G50_D0.40_C0.20,8,50,490,222,0.4,0.2,True
G50_D0.40_C0.20,9,50,490,260,0.4,0.2,True
G50_D0.40_C0.20,10,50,490,245,0.4,0.2,True
G50_D0.40_C0.30,1,50,490,356,0.4,0.3,True
G50_D0.40_C0.30,2,50,490,370,0.4,0.3,True
G50_D0.40_C0.30,3,50,490,377,0.4,0.3,True
G50_D0.40_C0.30,4,50,490,379,0.4,0.3,True
G50_D0.40_C0.30,5,50,490,375,0.4,0.3,True
G50_D0.40_C0.30,6,50,490,364,0.4,0.3,True
G50_D0.40_C0.30,7,50,490,367,0.4,0.3,True
G50_D0.40_C0.30,8,50,490,351,0.4,0.3,True
G50_D0.40_C0.30,9,50,490,392,0.4,0.3,True
G50_D0.40_C0.30,10,50,490,362,0.4,0.3,True
G50_D0.60_C0.10,1,50,735,132,0.6,0.1,True
G50_D0.60_C0.10,2,50,735,137,0.6,0.1,True
G50_D0.60_C0.10,3,50,735,119,0.6,0.1,True
G50_D0.60_C0.10,4,50,735,124,0.6,0.1,True
G50_D0.60_C0.10,5,50,735,104,0.6,0.1,True
G50_D0.60_C0.10,6,50,735,108,0.6,0.1,True
G50_D0.60_C0.10,7,50,735,122,0.6,0.1,True
G50_D0.60_C0.10,8,50,735,117,0.6,0.1,True
G50_D0.60_C0.10,9,50,735,113,0.6,0.1,True
G50_D0.60_C0.10,10,50,735,132,0.6,0.1,True
G50_D0.60_C0.20,1,50,735,254,0.6,0.2,True
G50_D0.60_C0.20,2,50,735,288,0.6,0.2,True
G50_D0.60_C0.20,3,50,735,253,0.6,0.2,True
G50_D0.60_C0.20,4,50,735,239,0.6,0.2,True
G50_D0.60_C0.20,5,50,735,239,0.6,0.2,True
G50_D0.60_C0.20,6,50,735,237,0.6,0.2,True
G50_D0.60_C0.20,7,50,735,271,0.6,0.2,True
G50_D0.60_C0.20,8,50,735,233,0.6,0.2,True
G50_D0.60_C0.20,9,50,735,237,0.6,0.2,True
G50_D0.60_C0.20,10,50,735,249,0.6,0.2,True
G50_D0.60_C0.30,1,50,735,375,0.6,0.3,True
G50_D0.60_C0.30,2,50,735,414,0.6,0.3,True
G50_D0.60_C0.30,3,50,735,368,0.6,0.3,True
G50_D0.60_C0.30,4,50,735,337,0.6,0.3,True
G50_D0.60_C0.30,5,50,735,371,0.6,0.3,True
G50_D0.60_C0.30,6,50,735,360,0.6,0.3,True
G50_D0.60_C0.30,7,50,735,365,0.6,0.3,True
G50_D0.60_C0.30,8,50,735,364,0.6,0.3,True
G50_D0.60_C0.30,9,50,735,364,0.6,0.3,True
G50_D0.60_C0.30,10,50,735,376,0.6,0.3,True
G100_D0.20_C0.10,1,100,990,550,0.2,0.1,True
G100_D0.20_C0.10,2,100,990,502,0.2,0.1,True
G100_D0.20_C0.10,3,100,990,508,0.2,0.1,True
G100_D0.20_C0.10,4,100,990,474,0.2,0.1,True
G100_D0.20_C0.10,5,100,990,511,0.2,0.1,True
G100_D0.20_C0.10,6,100,990,483,0.2,0.1,True
G100_D0.20_C0.10,7,100,990,505,0.2,0.1,True
G100_D0.20_C0.10,8,100,990,478,0.2,0.1,True
G100_D0.20_C0.10,9,100,990,459,0.2,0.1,True
G100_D0.20_C0.10,10,100,990,513,0.2,0.1,True
G100_D0.20_C0.20,1,100,990,1049,0.2,0.2,True
G100_D0.20_C0.20,2,100,990,1031,0.2,0.2,True
G100_D0.20_C0.20,3,100,990,1023,0.2,0.2,True
G100_D0.20_C0.20,4,100,990,951,0.2,0.2,True
G100_D0.20_C0.20,5,100,990,1002,0.2,0.2,True
G100_D0.20_C0.20,6,100,990,975,0.2,0.2,True
G100_D0.20_C0.20,7,100,990,1037,0.2,0.2,True
G100_D0.20_C0.20,8,100,990,978,0.2,0.2,True
G100_D0.20_C0.20,9,100,990,1005,0.2,0.2,True
G100_D0.20_C0.20,10,100,990,990,0.2,0.2,True
G100_D0.20_C0.30,1,100,990,1570,0.2,0.3,True
G100_D0.20_C0.30,2,100,990,1524,0.2,0.3,True
G100_D0.20_C0.30,3,100,990,1509,0.2,0.3,True
G100_D0.20_C0.30,4,100,990,1424,0.2,0.3,True
G100_D0.20_C0.30,5,100,990,1510,0.2,0.3,True
G100_D0.20_C0.30,6,100,990,1502,0.2,0.3,True
G100_D0.20_C0.30,7,100,990,1483,0.2,0.3,True
G100_D0.20_C0.30,8,100,990,1484,0.2,0.3,True
G100_D0.20_C0.30,9,100,990,1509,0.2,0.3,True
G100_D0.20_C0.30,10,100,990,1481,0.2,0.3,True
G100_D0.40_C0.10,1,100,1980,508,0.4,0.1,True
G100_D0.40_C0.10,2,100,1980,482,0.4,0.1,True
G100_D0.40_C0.10,3,100,1980,502,0.4,0.1,True
G100_D0.40_C0.10,4,100,1980,466,0.4,0.1,True
G100_D0.40_C0.10,5,100,1980,515,0.4,0.1,True
G100_D0.40_C0.10,6,100,1980,506,0.4,0.1,True
G100_D0.40_C0.10,7,100,1980,496,0.4,0.1,True
G100_D0.40_C0.10,8,100,1980,460,0.4,0.1,True
G100_D0.40_C0.10,9,100,1980,477,0.4,0.1,True
G100_D0.40_C0.10,10,100,1980,491,0.4,0.1,True
G100_D0.40_C0.20,1,100,1980,989,0.4,0.2,True
G100_D0.40_C0.20,2,100,1980,950,0.4,0.2,True
G100_D0.40_C0.20,3,100,1980,987,0.4,0.2,True
G100_D0.40_C0.20,4,100,1980,957,0.4,0.2,True
G100_D0.40_C0.20,5,100,1980,985,0.4,0.2,True
G100_D0.40_C0.20,6,100,1980,995,0.4,0.2,True
G100_D0.40_C0.20,7,100,1980,995,0.4,0.2,True
G100_D0.40_C0.20,8,100,1980,969,0.4,0.2,True
G100_D0.40_C0.20,9,100,1980,979,0.4,0.2,True
G100_D0.40_C0.20,10,100,1980,1001,0.4,0.2,True
G100_D0.40_C0.30,1,100,1980,1521,0.4,0.3,True
G100_D0.40_C0.30,2,100,1980,1455,0.4,0.3,True
G100_D0.40_C0.30,3,100,1980,1485,0.4,0.3,True
G100_D0.40_C0.30,4,100,1980,1504,0.4,0.3,True
G100_D0.40_C0.30,5,100,1980,1497,0.4,0.3,True
G100_D0.40_C0.30,6,100,1980,1526,0.4,0.3,True
G100_D0.40_C0.30,7,100,1980,1465,0.4,0.3,True
G100_D0.40_C0.30,8,100,1980,1477,0.4,0.3,True
G100_D0.40_C0.30,9,100,1980,1476,0.4,0.3,True
G100_D0.40_C0.30,10,100,1980,1465,0.4,0.3,True
G100_D0.60_C0.10,1,100,2970,475,0.6,0.1,True
G100_D0.60_C0.10,2,100,2970,487,0.6,0.1,True
G100_D0.60_C0.10,3,100,2970,514,0.6,0.1,True
G100_D0.60_C0.10,4,100,2970,466,0.6,0.1,True
G100_D0.60_C0.10,5,100,2970,517,0.6,0.1,True
G100_D0.60_C0.10,6,100,2970,470,0.6,0.1,True
G100_D0.60_C0.10,7,100,2970,476,0.6,0.1,True
G100_D0.60_C0.10,8,100,2970,455,0.6,0.1,True
G100_D0.60_C0.10,9,100,2970,472,0.6,0.1,True
G100_D0.60_C0.10,10,100,2970,488,0.6,0.1,True
G100_D0.60_C0.20,1,100,2970,978,0.6,0.2,True
G100_D0.60_C0.20,2,100,2970,967,0.6,0.2,True
G100_D0.60_C0.20,3,100,2970,1029,0.6,0.2,True
G100_D0.60_C0.20,4,100,2970,972,0.6,0.2,True
G100_D0.60_C0.20,5,100,2970,1057,0.6,0.2,True
G100_D0.60_C0.20,6,100,2970,959,0.6,0.2,True
G100_D0.60_C0.20,7,100,2970,973,0.6,0.2,True
G100_D0.60_C0.20,8,100,2970,949,0.6,0.2,True
G100_D0.60_C0.20,9,100,2970,979,0.6,0.2,True
G100_D0.60_C0.20,10,100,2970,967,0.6,0.2,True
G100_D0.60_C0.30,1,100,2970,1506,0.6,0.3,True
G100_D0.60_C0.30,2,100,2970,1491,0.6,0.3,True
G100_D0.60_C0.30,3,100,2970,1531,0.6,0.3,True
G100_D0.60_C0.30,4,100,2970,1524,0.6,0.3,True
G100_D0.60_C0.30,5,100,2970,1564,0.6,0.3,True
G100_D0.60_C0.30,6,100,2970,1475,0.6,0.3,True
G100_D0.60_C0.30,7,100,2970,1478,0.6,0.3,True
G100_D0.60_C0.30,8,100,2970,1450,0.6,0.3,True
G100_D0.60_C0.30,9,100,2970,1460,0.6,0.3,True
G100_D0.60_C0.30,10,100,2970,1448,0.6,0.3,True
